IntensityIn IntensityOut Luminance
6.976800976800976439e-01 8.666666666669999852e-01 3.540000000000000000e+02
7.054945054945055416e-01 8.705882352939999791e-01 3.580800000000000409e+02
7.135531135531135716e-01 8.745098039219999508e-01 3.621399999999999864e+02
7.216117216117216016e-01 8.784313725489999447e-01 3.658400000000000318e+02
7.289377289377289015e-01 8.823529411760000496e-01 3.708000000000000682e+02
7.389499389499389892e-01 8.862745098040000213e-01 3.741599999999999682e+02
7.455433455433455592e-01 8.901960784310000152e-01 3.785199999999999818e+02
7.543345543345543192e-01 8.941176470589999870e-01 3.828600000000000136e+02
7.628815628815628358e-01 8.980392156859999808e-01 3.868000000000000114e+02
7.706959706959707335e-01 9.019607843139999526e-01 3.906999999999999886e+02
7.785103785103785201e-01 9.058823529409999464e-01 3.961600000000000250e+02
7.894993894993894701e-01 9.098039215690000292e-01 3.992600000000000477e+02
7.956043956043955534e-01 9.137254901960000231e-01 4.050199999999999818e+02
8.070818070818071011e-01 9.176470588239999948e-01 4.070199999999999818e+02
8.109890109890109944e-01 9.215686274509999887e-01 4.110800000000000409e+02
