IntensityIn IntensityOut Luminance
5.133287556267642771e-01 6.588235294117646967e-01 1.159000000000000199e+02
5.182574196993973148e-01 6.627450980392156632e-01 1.168333333333333286e+02
5.224383916990921195e-01 6.666666666666666297e-01 1.187999999999999972e+02
5.312581063553826199e-01 6.705882352941175961e-01 1.206333333333333258e+02
5.394674601358052657e-01 6.745098039215686736e-01 1.218666666666666742e+02
5.449912260624093507e-01 6.784313725490196401e-01 1.225999999999999801e+02
5.482871747920958772e-01 6.823529411764706065e-01 1.237000000000000028e+02
5.532158388647288039e-01 6.862745098039215730e-01 1.242999999999999972e+02
5.559014267185473646e-01 6.901960784313725394e-01 1.259333333333333371e+02
5.632257572289616210e-01 6.941176470588235059e-01 1.285000000000000000e+02
5.747310597390706821e-01 7.019607843137254388e-01 1.295999999999999943e+02
5.796597238117037199e-01 7.058823529411764053e-01 1.312666666666666799e+02
5.871213855191882436e-01 7.098039215686274828e-01 1.325000000000000000e+02
5.926451514457923286e-01 7.137254901960784492e-01 1.334000000000000057e+02
5.966887922484168660e-01 7.176470588235294157e-01 1.343000000000000114e+02
6.007171740291447071e-01 7.215686274509803821e-01 1.357333333333333201e+02
6.071412222476538778e-01 7.254901960784313486e-01 1.376333333333333258e+02
6.156557564660105619e-01 7.294117647058823151e-01 1.389000000000000057e+02
6.213321126115816107e-01 7.333333333333332815e-01 1.391999999999999886e+02
6.226749065384908910e-01 7.372549019607843590e-01 1.418000000000000114e+02
6.343327992675669158e-01 7.411764705882353255e-01 1.424666666666666686e+02
6.373083085374227075e-01 7.450980392156862919e-01 1.435999999999999943e+02
6.423895628290227089e-01 7.490196078431372584e-01 1.456333333333333258e+02
6.514991989013504403e-01 7.529411764705882248e-01 1.472333333333333201e+02
6.586709391927977331e-01 7.568627450980391913e-01 1.476999999999999886e+02
6.607614251926451354e-01 7.607843137254901578e-01 1.506666666666666572e+02
6.740672922865644789e-01 7.647058823529411242e-01 1.515000000000000000e+02
6.777904936293583926e-01 7.686274509803920907e-01 1.530666666666666913e+02
6.848096437018387217e-01 7.725490196078431682e-01 1.532666666666666799e+02
6.857099259937438074e-01 7.764705882352941346e-01 1.549000000000000057e+02
6.930342565041580638e-01 7.803921568627451011e-01 1.563666666666666742e+02
6.996108949416341982e-01 7.843137254901960675e-01 1.576999999999999886e+02
7.055771725032425890e-01 7.882352941176470340e-01 1.603333333333333428e+02
7.173876554512855774e-01 7.921568627450980005e-01 1.615000000000000000e+02
7.226062409399557351e-01 7.960784313725489669e-01 1.628000000000000114e+02
7.284351873044937475e-01 8.000000000000000444e-01 1.640666666666666629e+02
7.341115434500647963e-01 8.039215686274510109e-01 1.661999999999999886e+02
7.436789501792935297e-01 8.078431372549019773e-01 1.670999999999999943e+02
7.477073319600213708e-01 8.117647058823529438e-01 1.690333333333333314e+02
7.563744563973449075e-01 8.156862745098039102e-01 1.701666666666666572e+02
7.614557106889447979e-01 8.196078431372548767e-01 1.710666666666666913e+02
7.654840924696726390e-01 8.235294117647058432e-01 1.739000000000000057e+02
7.781795986877241278e-01 8.274509803921568096e-01 1.743000000000000398e+02
7.799649042496376028e-01 8.313725490196077761e-01 1.767333333333333485e+02
7.908751049057755056e-01 8.352941176470588536e-01 1.776999999999999602e+02
7.952086671244372740e-01 8.392156862745098200e-01 1.785000000000000000e+02
7.987945372701610314e-01 8.431372549019607865e-01 1.804000000000000057e+02
8.073090714885176045e-01 8.470588235294117530e-01 1.816999999999999602e+02
8.131380178530556169e-01 8.509803921568627194e-01 1.830999999999999943e+02
8.194094758525978239e-01 8.549019607843136859e-01 1.843000000000000398e+02
8.247806515602349453e-01 8.588235294117646523e-01 1.860999999999999943e+02
8.328526741435874348e-01 8.627450980392157298e-01 1.871999999999999602e+02
8.377813382162203615e-01 8.666666666666666963e-01 1.893666666666666742e+02
8.474860761425192512e-01 8.705882352941176627e-01 1.900000000000000000e+02
8.503242542153047756e-01 8.745098039215686292e-01 1.920000000000000000e+02
8.592965590905622397e-01 8.784313725490195957e-01 1.928333333333333428e+02
8.630197604333562644e-01 8.823529411764705621e-01 1.949000000000000057e+02
8.722819867246509595e-01 8.862745098039215286e-01 1.959666666666666686e+02
8.770733196002136189e-01 8.901960784313724950e-01 1.976999999999999602e+02
8.848401617456320700e-01 8.941176470588234615e-01 1.993333333333333428e+02
8.921492332341497411e-01 8.980392156862745390e-01 2.003666666666666742e+02
8.967879758907454368e-01 9.019607843137255054e-01 2.021999999999999602e+02
9.049973296711680826e-01 9.058823529411764719e-01 2.033333333333333428e+02
9.100785839627679730e-01 9.098039215686274384e-01 2.045666666666666913e+02
9.156023498893720580e-01 9.137254901960784048e-01 2.059333333333333087e+02
9.217364766918439978e-01 9.176470588235293713e-01 2.071999999999999602e+02
9.274128328374151575e-01 9.215686274509803377e-01 2.088000000000000398e+02
9.345845731288624503e-01 9.254901960784314152e-01 2.099000000000000057e+02
9.395132372014953770e-01 9.294117647058823817e-01 2.116999999999999602e+02
9.475700007629510591e-01 9.333333333333333481e-01 2.125999999999999943e+02
9.516136415655755965e-01 9.372549019607843146e-01 2.136666666666666572e+02
9.563897154192416705e-01 9.411764705882352811e-01 2.146999999999999602e+02
9.610131990539406699e-01 9.450980392156862475e-01 2.159000000000000057e+02
9.663996337834744876e-01 9.490196078431372140e-01 2.167333333333333485e+02
9.701380941481650977e-01 9.529411764705881804e-01 2.176999999999999602e+02
9.744563973449301697e-01 9.568627450980391469e-01 2.184000000000000057e+02
9.775997558556496214e-01 9.607843137254902244e-01 2.190333333333333314e+02
9.804379339284351458e-01 9.647058823529411908e-01 2.198000000000000398e+02
9.838712138551918285e-01 9.686274509803921573e-01 2.204000000000000057e+02
9.865568017090105002e-01 9.725490196078431238e-01 2.209000000000000057e+02
9.887998779278248662e-01 9.764705882352940902e-01 2.215999999999999943e+02
9.919432364385443179e-01 9.803921568627450567e-01 2.222333333333333485e+02
9.947814145113298423e-01 9.843137254901960231e-01 2.226999999999999602e+02
9.968719005111772447e-01 9.882352941176471006e-01 2.230999999999999943e+02
9.986572060730907197e-01 9.921568627450980671e-01 2.233000000000000398e+02
9.995574883649958053e-01 9.960784313725490335e-01 2.234000000000000057e+02
